relative_time,AccX,AccY,AccZ,DecibelSource
12134,5.061574401855469,6.239325256347657,2.374512176513672,31.10252917353403
12198,5.629643096923829,3.152893524169922,3.7279975891113284,33.73095987078727
12265,12.181219024658203,-0.9457333374023438,14.486125946044922,42.245330626060856
12333,12.142150268554689,1.2665162658691407,10.886112213134766,28.90421018800914
12399,7.405849456787109,3.1931597900390627,0.8024812316894532,30.588054866759066
12465,4.148473205566407,2.199825439453125,1.5401472473144533,25.390760987927766
12533,3.2224987792968753,1.4421011352539064,-0.12169692993164063,34.571246263034084
12598,11.041189727783204,-0.6280938720703125,7.175628204345704,41.00542850012465
12665,13.387261047363282,-0.997375946044922,14.23255325317383,36.42563437104388
12733,4.170627136230469,3.462898864746094,7.057673492431641,27.737864449811937
12798,5.749244384765626,4.464017028808594,4.294120330810547,32.946866242794435
12865,7.043003997802734,2.9569509887695316,4.186045074462891,37.463227650899526
12933,12.172537078857422,-0.986598358154297,13.202694854736329,37.12481337801919
12998,7.3832464599609375,1.6199313354492189,11.27665008544922,33.37858429041094
13065,6.315067749023438,3.1796878051757815,5.885311431884766,20.5307844348342
13133,3.2489936828613284,1.8940113830566407,3.6573445129394533,31.556396337597764
13199,2.971021728515625,1.9300863647460937,4.065096588134766,33.062105081677615
13265,13.895154876708984,-1.5657440185546876,17.77673309326172,35.72639297042813
13331,11.654464416503906,-1.0237211608886718,10.65394500732422,39.44975908412048
13398,4.900359649658204,0.26420059204101565,4.244124298095703,37.36555847162636
13465,5.262157287597656,1.7127383422851563,1.9115249633789064,22.648178230095365
13533,6.989415435791016,0.7183561706542969,5.377567291259766,41.85740417574962
13598,8.878636779785158,-0.30895751953125,11.50896697998047,37.41230411025471
13665,8.710236968994142,-1.631906433105469,9.217232666015626,35.576274884268265
13732,4.371359710693359,-1.6693286132812502,3.3853601074218753,30.437551269686796
13798,3.2822245788574222,-2.447560272216797,2.069446563720703,31.439511164239633
13865,7.609875183105469,-0.3632945251464844,6.35204086303711,33.760291817281804
13932,18.25813201904297,0.3588038635253906,11.668684844970704,25.68201724066995
13998,10.374176788330079,-0.5966592407226563,10.607840881347657,25.55094448578319
14065,2.3872357177734376,-0.7511380004882813,3.196902008056641,33.60971883725936
14132,1.813179473876953,-0.5643264770507813,1.1198213195800781,26.03144372620182
14198,9.581575012207031,-1.5295193481445313,7.799381103515626,26.324572921847246
14265,15.175891571044923,-1.997296600341797,9.228758697509766,26.655809910179535
14334,16.210989074707033,-2.4195684814453124,10.016570434570314,33.14288660947498
14398,5.1539323425292976,2.126627655029297,5.491480407714844,32.34517283512687
14465,2.8327093505859375,6.138135681152344,1.4410533142089845,23.59835482339888
14532,4.909640350341797,7.296427001953125,7.486681365966797,35.078558716958305
14598,10.165660400390626,5.332361297607422,13.959071960449219,36.11723308007342
14665,16.194523315429688,0.4980143737792969,22.371428375244143,35.0745106090197
14732,5.356161804199219,-3.533402252197266,8.421637115478516,33.8327665040765
14798,0.4974156188964844,-3.9836659240722656,-0.13681549072265625,32.265999052073575
14865,2.8865972900390626,-3.7514987182617188,0.42646316528320316,32.833012287035494
14932,9.00287841796875,-1.0565029907226564,1.3019924926757813,30.224283711854866
14998,16.03450607299805,0.9461824035644532,11.867172088623047,28.64511081058392
15065,9.160650329589844,4.577032012939453,8.134683837890625,34.565178578052624
15133,3.3271311950683597,8.940458221435547,6.377937011718751,31.354506993455136
15198,2.344873809814453,13.33352279663086,9.286538543701173,25.74031267727719
15265,9.31378189086914,7.744744720458985,17.269737396240235,35.72523097849638
15333,9.819280700683594,2.1890478515625,15.253280639648438,31.18264726089479
15398,7.586224365234376,-0.7241940307617187,7.563321990966798,36.70338641127442
15465,2.2143452453613284,-5.006189575195313,-0.04071533203125,31.72310968521954
15534,4.217779083251953,-6.369404754638672,1.9205062866210938,32.08441356438567
15598,5.77963119506836,-4.164190521240235,-2.7475364685058596,42.137832993353044
15665,13.473930816650391,2.5259971618652344,9.207951965332033,30.941215958405614
15734,14.726076965332032,7.398065643310547,15.080090789794923,26.483600109809316
15798,7.401209106445313,8.659941558837891,7.843988342285157,34.838724542226736
15865,0.15358062744140627,10.128088531494141,3.304677886962891,28.46955325019824
15933,1.1382330322265626,7.803273010253907,10.966644744873047,43.630852430393354
15998,9.795031127929688,6.6436344909667975,23.625071411132815,40.59828381640983
16065,14.860347747802734,1.975741424560547,17.90411819458008,39.18764031027999
16131,5.770500183105469,-3.6051031494140626,6.667584686279297,40.40681439373358
16198,2.344574432373047,-4.865781555175782,-1.235680389404297,27.134905430939426
16265,6.001320190429688,-4.352798309326172,0.0143701171875,25.365584425715298
16332,6.598428497314454,-2.1501287841796874,-0.4935237121582032,36.78700434998304
16398,13.192815399169923,1.866917724609375,11.288774871826172,30.115704435972784
16465,12.029883728027345,7.397167510986328,13.825399932861329,42.20134249570252
16532,4.356390838623047,10.363399200439453,7.505392456054688,41.75192788386603
16598,-0.7153623962402345,10.642119598388673,7.0944969177246096,25.105450102066122
16665,1.7799485778808595,5.614823913574219,8.822054443359375,38.91704676239183
16733,9.294621734619142,6.578669586181641,14.409185943603516,41.392807327185245
16798,10.579998779296876,-0.9336085510253906,12.242591400146486,36.552345070342945
16865,1.6233741760253908,-4.374802551269531,0.63468017578125,26.55138434811382
16933,4.5619134521484375,-3.0588890075683595,-1.0424322509765624,20.827853703164504
16998,5.211412811279297,-1.987716522216797,-0.3224295043945313,28.241258339165487
17065,14.601086883544923,1.7202227783203126,11.21722366333008,25.19827993775719
17133,13.981375579833985,5.295238494873047,14.102024688720704,36.028193424327
17198,8.496780853271485,7.962392120361328,7.961194610595704,33.69586890736344
17265,0.33635055541992187,8.802744598388673,7.30286361694336,23.117538610557542
17333,0.0029937744140625003,8.675958251953125,4.246968383789063,33.9776625612645
17398,9.373058624267578,7.8640466308593755,18.32848571777344,41.8344068003795
17465,15.051799621582033,5.3685859680175785,17.617015228271484,42.970379093793596
17533,5.687123565673828,-0.33245864868164066,8.692274322509766,35.29173603261723
17598,3.6227664184570316,-4.647086334228516,0.0688568115234375,34.273237863572476
17665,5.795348510742188,-6.233936462402344,-1.4364129638671876,25.55094448578319
17733,4.529131622314454,-3.5679803466796876,-2.063459014892578,39.87308673731182
17798,6.22705078125,-0.3203338623046875,3.2955468750000003,29.237619608287005
17865,18.52353012084961,1.034798126220703,20.782632293701173,26.424645202421214
17933,14.118640136718751,6.945706329345703,11.471544799804688,38.91202827260295
17998,9.156758422851563,7.366780700683594,8.531808013916017,37.39414102698695
18065,-2.3463706970214844,11.402987365722657,4.799619140625,35.179872030250785
18132,3.5854939270019535,6.387367401123047,11.300450592041017,48.80024288109905
18198,10.538834381103516,4.034560089111328,19.046841888427736,43.09630167425898
18265,19.145037689208987,-2.7834617614746096,17.292190704345703,35.44811911757776
18333,7.026238861083985,-5.278024291992188,0.425115966796875,29.986951583116557
18398,1.431024169921875,-4.449796600341797,-1.2533436584472657,27.589118923979736
18465,2.7268794250488284,-5.648803253173829,-1.6480728149414063,39.655309436228606
18533,8.530760192871094,-1.654808807373047,5.99757797241211,37.984434603501875
18598,17.118402099609376,4.151916046142579,16.397351531982423,27.267272090265724
18665,9.08954818725586,8.67191665649414,11.773317260742187,40.20402720983878
18732,2.526446228027344,11.045979766845704,6.465355224609375,46.563952996828135
18798,-1.1211685180664064,9.187294921875,3.736829223632813,30.499928569201423
18865,3.4950819396972657,5.004093933105469,18.19406524658203,35.44564097496043
18933,14.95540008544922,5.378016357421875,20.64461929321289,37.99133693302063
18998,5.426365814208984,2.8961773681640626,7.7933935546875,29.58085848521085
19065,3.0957124328613284,-0.041912841796875,0.22558090209960938,34.276483711869325
19133,3.8643640136718753,-3.353775787353516,-0.045505371093750004,23.521825181113627
19198,3.5947746276855472,-3.5386413574218754,-0.8747808837890625,32.88249225571986
19265,4.0529718017578125,1.1464659118652345,4.734354858398437,42.138098446415015
19333,10.26355682373047,5.69056640625,20.165316009521487,21.78976947293169
19398,10.383008422851564,9.935588836669922,12.051588592529297,42.08011148892835
19465,4.6958848571777345,7.731871490478516,11.331436157226562,31.705550585212087
19533,3.8613702392578126,5.076992340087891,-0.7086264038085938,25.07855871695831
19598,-1.2379257202148437,1.2530442810058595,4.254752197265625,37.16587577675692
19665,4.730762329101562,2.7358607482910156,12.215497741699219,40.59714845546422
19733,12.184811553955079,0.8479866027832031,24.530987548828126,36.309361190641916
19799,9.075028381347657,-2.684966583251953,17.11630645751953,38.85417765110936
19865,6.312073974609375,-4.143084411621094,5.596861267089844,28.94869656745253
19933,3.988605651855469,-3.5257681274414066,-1.2660671997070314,37.26727209026572
19998,3.5621424865722657,-2.8030709838867187,-1.3015434265136718,34.571246263034084
20065,4.922363891601563,-0.9262738037109376,-0.7679031372070313,42.99267531608602
20133,13.883030090332031,3.5414854431152345,5.7559803771972655,44.74915236032773
20198,15.624358978271486,3.260370025634766,16.132701873779297,24.983105537896005
20265,9.032816162109375,5.103636932373047,3.2950978088378906,24.756711883244297
20333,2.215542755126953,5.532794494628907,2.6441015625,30.170333392987803
20398,0.6004014587402344,3.353775787353516,5.354964294433594,20.969100130080562
20465,6.738836517333985,2.1224363708496097,7.92990966796875,38.83150199683278
20533,21.19352783203125,-0.7526348876953125,12.724439392089844,34.364806950094945
20598,9.598489837646484,-2.6970913696289065,5.15213607788086,36.98187569866122
20665,3.8413119506835938,-0.7041357421875001,4.548740844726563,20.043213737826427
20733,2.2646406555175784,2.146685943603516,0.30671218872070316,14.913616938342727
20798,1.5899935913085939,1.382974090576172,-0.39353164672851565,26.9810054562339
20865,5.083279266357422,1.4148577880859377,1.7759069824218752,38.65814380167968
20932,13.102852478027344,3.2959959411621096,9.19298309326172,32.56958152560932
20998,14.503639526367188,2.823578338623047,15.320041809082031,23.30413773349191
21065,8.417146453857422,4.492607574462891,2.918331298828125,17.634279935629372
21133,2.70158203125,2.4804917907714845,4.121978302001954,33.76576957056512
21198,0.8749305725097657,3.107088775634766,-1.1217672729492187,26.9284691927723
21265,8.186775512695313,0.6927593994140625,5.503605194091797,42.53459164339838
21333,13.953084411621095,-0.10268646240234376,9.201964416503907,38.274338954007796
21398,9.50867660522461,1.7546511840820314,8.699908447265626,37.81036938621132
21465,3.9517822265625,3.4618510437011722,3.207829284667969,30.89905111439398
21533,3.5845957946777345,3.0479617309570313,0.13711486816406251,39.948887953649105
21598,10.34453842163086,2.233355712890625,4.264631652832032,38.70988813760575
21665,15.593373413085938,1.1356883239746094,10.670560455322267,40.68111617027303
21734,9.375154266357422,2.6238935852050784,5.711971893310547,46.954203806048355
21798,5.982309722900391,3.4253269958496095,0.42586441040039064,28.08885867359812
21865,3.1518457031250002,1.8351837158203126,0.15717315673828125,26.776069527204932
21933,4.22720947265625,1.8386265563964845,1.2615765380859376,38.48558572123763
21998,15.208224334716798,2.3641836547851565,9.784702606201172,34.39332693830263
22065,8.977281646728516,3.097359008789063,10.132579193115236,31.072099696478684
22133,2.937192077636719,3.7628750610351562,5.004692687988282,40.39255443806486
22198,4.31387924194336,3.386407928466797,-1.460662536621094,36.2096843564429
22265,8.383466491699219,0.7517367553710937,0.5703140258789062,45.599066250361126
22332,20.761825561523438,-3.788771209716797,12.338541870117188,40.67033639842262
22398,16.816180572509765,1.2481045532226562,11.347003784179687,47.3061272242206
22465,6.25384506225586,5.705684967041016,2.6490412902832032,39.56360553673322
22534,-0.38574783325195316,6.348598022460938,4.030518493652344,28.567288903828825
22598,2.7187962341308594,5.175337829589844,0.7177574157714844,39.12540882790638
22665,20.70120162963867,-0.8153544616699219,9.906549224853515,38.082785095827674
22734,10.299781494140625,-3.544479217529297,7.527396697998047,30.802656273398448
22798,5.413342895507813,-1.3036390686035157,4.2680744934082036,24.771212547196626
22865,3.2530352783203127,0.8054750061035156,1.2153227233886719,22.71841606536499
22933,-1.127904510498047,1.1036549377441407,-0.8607101440429688,22.7415784926368
22998,0.38035903930664067,1.0927276611328125,-1.0511141967773439,34.71731651480051
23065,13.877042541503908,2.6731411743164064,5.6996974182128906,31.386184338994923
23133,14.296021270751954,0.9880952453613282,9.801617431640626,21.43014800254095
23198,9.039851531982423,3.0455667114257814,3.8206549072265625,25.07855871695831
23265,4.817731475830079,2.119442596435547,-2.364782409667969,24.14973347970818
23333,9.725425872802735,-1.5030244445800782,2.552042999267578,36.097011023793996
23398,19.154168701171876,-1.588945770263672,10.545420684814454,35.03654519242959
23465,8.502019958496094,2.544408874511719,3.0024563598632814,38.265283063406514
23532,4.137994995117188,1.9342776489257814,0.8222401428222657,30.965624383741357
23598,5.001698913574219,0.18082397460937502,-0.552052001953125,27.31588765186739
23665,19.280955047607424,-1.2578343200683595,9.377399597167969,38.40921200198772
23732,11.791429595947266,-0.3737727355957031,9.196875,38.31677849191467
23798,5.0287925720214846,2.312091979980469,-1.5832575988769533,34.1946007278607
23865,1.488504638671875,2.3381378173828127,-1.4798226928710938,35.759956202032676
23932,6.355034637451173,3.3879048156738283,2.878514099121094,38.17697554763024
23998,18.44584167480469,2.559078369140625,8.643026733398438,39.40317221574218
24065,10.967393188476564,0.44801834106445315,5.504653015136719,40.503024039624016
24132,3.6995567321777347,5.098547515869141,-2.2876927185058595,31.392492175716068
24198,5.394182739257813,2.5764422607421875,-0.4507127380371094,45.92354437456401
24265,15.649806060791017,-4.48587158203125,3.380270690917969,46.68367277041854
24333,19.92850845336914,-2.65607666015625,2.7488836669921874,45.334797197259846
24398,14.7868505859375,1.7326469421386719,10.363548889160157,37.1717102683231
24465,4.4499462890625,5.15168701171875,-0.10493179321289063,26.62757831681574
24533,0.10912307739257814,5.173541564941407,2.0924986267089847,28.394780473741985
24598,2.1318667602539065,2.8500732421875004,2.7846592712402347,36.61812685537261
24665,23.591690826416016,-2.4674688720703126,8.25129135131836,39.690429673058134
24733,9.218130798339844,-4.083358612060547,2.904110870361328,35.02700175310563
24798,3.892505493164063,-0.29713211059570316,0.45759841918945315,26.78518379040114
24865,4.763993225097656,1.1647279357910156,1.7947677612304689,22.78753600952829
24931,2.635718994140625,1.3900094604492188,0.08801696777343751,32.52853030979893
24998,5.645959167480469,1.6259188842773438,-0.1776805114746094,33.84711742938282
25065,14.272819519042969,1.9755917358398438,2.920426940917969,36.15107987443194
25133,8.935967559814454,-0.5212161254882812,9.129515075683594,28.29303772831025
25198,8.862769775390625,1.1304492187500002,2.305505676269531,28.020892578817328
25265,7.526348876953126,1.5166461181640625,-0.5779481506347657,31.061908972634154
25333,15.063774719238282,2.255809020996094,2.4924668884277343,41.27072387119455
